DATE,INDEX,Turnover
06/09/2011,1032.74,999554.9
05/09/2011,1062.36,847711.99
04/09/2011,1082.47,460930.68
01/09/2011,1132.2,475562.19
31/08/2011,1132.51,635603.56
30/08/2011,1121.17,566669.68
29/08/2011,1122.52,501944.73
28/08/2011,1094.52,303753.96
25/08/2011,1088.87,1436620.3
24/08/2011,1115.25,603493.69
23/08/2011,1105.95,637812.03
22/08/2011,1109.34,787977.79
21/08/2011,1079.16,871028.1
18/08/2011,1065.18,648324.94
17/08/2011,1107.21,704547.09
16/08/2011,1075.31,767568.89
15/08/2011,1091.04,534946.32
14/08/2011,1098.18,674171.66
11/08/2011,1068.63,1093615.1
10/08/2011,1059.68,1261722.4
08/08/2011,1090.39,1178024.17
07/08/2011,1074.27,1265693.74
04/08/2011,1154.96,1087632.01
03/08/2011,1178.21,725669.24
02/08/2011,1187.98,677050.23
01/08/2011,1199.45,745754.25
31/07/2011,1224.14,554625.71
28/07/2011,1232.74,1687851.45
27/07/2011,1255.04,635153.47
26/07/2011,1261.93,651855.63
25/07/2011,1260.43,615470.87
24/07/2011,1266.73,428069.81
21/07/2011,1263.47,874598.15
20/07/2011,1259.22,600485.93
19/07/2011,1248.76,721171.8
18/07/2011,1240.3,877986.66
17/07/2011,1251.14,402173.49
14/07/2011,1251.4,586112.63
13/07/2011,1250.56,605697.95
12/07/2011,1251.23,902020.54
11/07/2011,1247.38,1004794.65
10/07/2011,1268.44,385595.33
07/07/2011,1260.16,558526.78
06/07/2011,1238.56,496104.27
05/07/2011,1248.63,435560.07
04/07/2011,1249.32,493723.78
03/07/2011,1252.91,584519.49
30/06/2011,1223.91,758642.64
29/06/2011,1229.18,685390.07
28/06/2011,1224.81,1066333.18
27/06/2011,1209.23,706870.38
26/06/2011,1201.71,354033.4
23/06/2011,1211.08,1439740.81
22/06/2011,1232.16,627791.69
21/06/2011,1223.18,867364.29
20/06/2011,1205.25,859754.7
19/06/2011,1206.22,576841.53
16/06/2011,1205.59,1561390.69
15/06/2011,1189.53,1016557.07
14/06/2011,1222.67,994527.35
13/06/2011,1210.99,971882.37
12/06/2011,1204.19,579825.47
09/06/2011,1219.45,758731.49
06/06/2011,1229.2,434267.81
05/06/2011,1230.55,336863.71
02/06/2011,1227.95,711470.21
01/06/2011,1246.61,569424.65
31/05/2011,1266.88,1065741.94
30/05/2011,1249.98,535800.32
29/05/2011,1250.36,476510.2
26/05/2011,1237.89,1503686.41
25/05/2011,1224.17,972111.36
24/05/2011,1250.76,919259.28
23/05/2011,1262.84,928646.66
22/05/2011,1273.97,370083.97
19/05/2011,1293.24,501860.91
18/05/2011,1290.42,499264.41
17/05/2011,1288.51,644822.77
16/05/2011,1288.27,850029.69
15/05/2011,1277.74,894342.32
12/05/2011,1290.8,925857.97
11/05/2011,1300.84,848615.46
08/05/2011,1284.86,796044.89
05/05/2011,1277.24,981782.37
04/05/2011,1292.98,738667.08
03/05/2011,1281.91,1076044.97
02/05/2011,1291.89,861415.73
01/05/2011,1296.03,640812.17
28/04/2011,1314.56,2299838.66
27/04/2011,1332.89,985041.17
26/04/2011,1333.14,1027189.52
21/04/2011,1341.89,498892.45
20/04/2011,1339.18,683979.1
17/04/2011,1334.41,403317.06
14/04/2011,1326.19,767446.85
13/04/2011,1330.73,1137054.06
12/04/2011,1331.3,973022.51
11/04/2011,1332.3,1013375.19
10/04/2011,1330.54,397598.04
07/04/2011,1317.69,801680.43
06/04/2011,1335.1,604924.42
05/04/2011,1326.88,708405.72
04/04/2011,1332.33,823590.27
03/04/2011,1331.82,487604.7
31/03/2011,1321.18,1244157.85
30/03/2011,1320.44,1350901.96
29/03/2011,1315.28,859959.26
28/03/2011,1311.51,595499.09
27/03/2011,1305.7,458133.43
24/03/2011,1280.44,2443559.95
23/03/2011,1284.04,898138.95
22/03/2011,1296.64,835744.38
21/03/2011,1290.78,829369.89
17/03/2011,1267.54,720192.17
16/03/2011,1250.56,803382.64
15/03/2011,1243.29,1156262.29
14/03/2011,1254.49,1679935.33
13/03/2011,1243.95,731139.97
10/03/2011,1262.47,1038909.64
09/03/2011,1253.21,788867.91
08/03/2011,1265.2,866283.02
07/03/2011,1275.86,808583.53
06/03/2011,1264.37,562615.52
03/03/2011,1272.55,904661.42
02/03/2011,1264.72,1460691.12
01/03/2011,1273.67,1051772.09
28/02/2011,1289.72,1002167.61
27/02/2011,1294.27,962956.38
24/02/2011,1272.62,2535585.3
23/02/2011,1295.6,826959.3
22/02/2011,1314.16,760299.65
21/02/2011,1331.64,660583.26
20/02/2011,1335,519494.48
17/02/2011,1334.73,1194277.69
16/02/2011,1334.55,1179480.9
15/02/2011,1315.33,930377.83
14/02/2011,1315.38,1162732.35
13/02/2011,1308.05,592534.21
10/02/2011,1302.38,818771.13
09/02/2011,1313.18,1216588.31
08/02/2011,1321.85,1296527.42
07/02/2011,1323.68,936120.2
06/02/2011,1319.44,871028.64
03/02/2011,1299.12,1130014.05
02/02/2011,1300.68,1594303.48
01/02/2011,1289.71,1492772.25
31/01/2011,1292.75,2005543.82
30/01/2011,1282.56,2130226.46
27/01/2011,1332.49,2361946.57
26/01/2011,1329.31,779965.23
25/01/2011,1324.64,946012.88
24/01/2011,1328.75,847403.58
23/01/2011,1336.09,560685.16
20/01/2011,1337.56,1255263.81
19/01/2011,1340.31,1361176.52
18/01/2011,1339.52,726498.12
17/01/2011,1334.42,614443.64
16/01/2011,1338.22,573805.54
13/01/2011,1335.82,697030.5
12/01/2011,1337.09,1028273.78
11/01/2011,1335.14,920557.08
10/01/2011,1322.7,1223918.25
09/01/2011,1333.66,1122901.29
06/01/2011,1335.99,1197914.51
05/01/2011,1332.34,952237.88
04/01/2011,1333.25,1059582.54
03/01/2011,1335.03,872572.07
02/01/2011,1327.24,878550.77
